Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Ano
1600071389,70002970,CL CC 8249 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,8,CLD,TRUE,5/3/2021,5/3/2021,5/4/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,6.32,2.107,H,1.266,1,41000146,"GRAN AD 0,5/1 100-120",,620.8,KG,FALSE,13120443,3,18,2021
1600071389,70002970,CL CC 8249 1270X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,8,CLD,TRUE,5/3/2021,5/3/2021,5/4/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,6.32,2.107,H,1.266,1,90200594,QI COLA VORAMER PM-3,,228,KG,FALSE,13120443,4,18,2021
1600072677,70003676,"PL CC 8404/S11 1030X530X6,0 NE",LIB,,3801,ZCMQ,CCS Maquinação,3823000474,10,300,PL,TRUE,5/10/2021,5/10/2021,5/11/2021,1,10,"LAMINAR EM  6,3 mm  + LIXAR",ZLIB,CNMLAMLX,422,211,H,0.711,1,70000662,BL CC 8404/000 1030X530X210 NE,,9.189,BL,FALSE,13457907,1,19,2021
1600073634,70003995,"PL CI 5085/000 1030X530X3,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010063,10,2450,PL,TRUE,5/11/2021,5/11/2021,5/12/2021,1,10,"LAMINAR EM  3,0 mm",ZLIB,CNMLAMRL,250,250,H,9.8,1,70023837,CL CI 5085 1067X950 NE,,3,CLD,FALSE,13556936,1,19,2021
1600073866,70003995,"PL CI 5085/000 1030X530X3,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010063,10,200,PL,TRUE,5/12/2021,5/14/2021,5/15/2021,1,10,Cortar Placas,ZLIB,CNMLAMRL,250,250,H,0.8,1,70023837,CL CI 5085 1067X950 NE,,0.5,CLD,FALSE,13591157,1,19,2021
1600073875,70002684,"PL CC 8810/000 1030X530X10,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),,0,90,PL,TRUE,5/12/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 10,0 mm",ZLIB,CNMLAMPL,336,336,H,0.268,1,70000675,BL CC 8810/000 1030X530X210 NE,,4.319,BL,FALSE,13595635,2,19,2021
1600073659,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/11/2021,5/14/2021,5/15/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,90200587,QI COLA A-5,,1520,KG,FALSE,13557652,3,19,2021
1600073659,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/11/2021,5/14/2021,5/15/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,AS_AGL_8004_3,"AS_AGL_8004 BD 0,5/1 + PM-3",,11560,KG,FALSE,13557652,1,19,2021
1600073659,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/11/2021,5/14/2021,5/15/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,3280,KG,FALSE,13557652,2,19,2021
1600073659,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/11/2021,5/14/2021,5/15/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,41000322,"GRAN MD 0,5/1 75-85 SE GR",,9560,KG,FALSE,13557652,4,19,2021
1600074675,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,30,30,H,1.6,1,90300519,ME PALETE HT 1280X950X131,,4,PAL,FALSE,13711090,1,19,2021
1600074675,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,30,30,H,1.6,1,90300757,ME PF ACOUSTICORK CORKPLUS 250,,48,UN,FALSE,13711090,3,19,2021
1600074675,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,30,30,H,1.6,1,70008453,"RL CI 5080/000 1067X2,4- 26M NE",,48,ROL,FALSE,13711090,4,19,2021
1600074675,70004539,"RL CI 5080/000 1067X2,4-26M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,50,48,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,30,30,H,1.6,1,90301118,ME DISCO CARTÃO 250MM,,96,PL,FALSE,13711090,2,19,2021
1600074780,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,1,ROL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.005,1,90300484,ME MANGA PP ABERTA 1 LADO 450MM 25MIC,,0.02,KG,FALSE,13729667,2,19,2021
1600074780,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,1,ROL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.005,1,90300607,ME CX (E) 527X527X500 17415-G,,1,CX,FALSE,13729667,1,19,2021
1600074780,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,1,ROL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.005,1,90300511,ME PALETE HT 1100X1100X131,,1,PAL,FALSE,13729667,3,19,2021
1600074780,70000651,"RL CC 8295/000 500X2,0-10M 00",LIB,,3801,ZNER,CNM Embalagem Rolos,3820011094,60,1,ROL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR ROLINHOS,ZLIB,CNMEMBMM,202,101,H,0.005,1,70013588,"RL CC 8295/000 500X2,0-10M NE",,1,ROL,FALSE,13729667,4,19,2021
1600074781,70023941,"PL CC 8003/S21 940X640X2,9 ZZ",LIB,,3801,ZNPE,CNM Placas (c/ EMBL),3820010951,10,155,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM  3,3 mm  + LIXAR",ZLIB,CNMLAMLX,465,232.5,H,0.333,1,70001618,BL CC 8003/000 940X640X250 NE,,2.164,BL,FALSE,13729669,1,20,2021
1600074782,70000547,"PL CC 8003/S11 940X640X2,9 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010952,10,33,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR + LIXAR EM 2,9 MM",ZLIB,CNMLAMLX,450,450,H,0.073,1,70001618,BL CC 8003/000 940X640X250 NE,,0.406,BL,FALSE,13729670,1,20,2021
1600074784,70000098,"PL CC 8405/S21 940X640X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010980,40,334,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM  6,6 mm  + LIXAR",ZLIB,CNMLAMLX,450,225,H,0.742,1,70001631,BL CC 8405/000 940X640X250 NE,,9.014,BL,FALSE,13729673,1,20,2021
1600074785,70001610,"PL CC M 8405/S21 940X640X9,7 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010516,60,340,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM 10,25mm  + LIXAR",ZLIB,CNMLAMLX,500,250,H,0.68,1,70001633,BL CC M 8405/000 940X640X250 NE,,14.488,BL,FALSE,13729674,1,20,2021
1600074786,70003676,"PL CC 8404/S11 1030X530X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000410,70,7236,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM  6,3 mm  + LIXAR",ZLIB,CNMLAMLX,422,211,H,17.147,1,70000662,BL CC 8404/000 1030X530X210 NE,,221.59,BL,FALSE,13729675,2,20,2021
1600074783,70000098,"PL CC 8405/S21 940X640X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010980,30,167,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM  6,6 mm  + LIXAR",ZLIB,CNMLAMLX,450,225,H,0.371,1,70001631,BL CC 8405/000 940X640X250 NE,,4.507,BL,FALSE,13729672,1,20,2021
1600074856,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,3280,KG,FALSE,13736439,2,20,2021
1600074856,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,41000322,"GRAN MD 0,5/1 75-85 SE GR",,9560,KG,FALSE,13736439,4,20,2021
1600074856,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,90200587,QI COLA A-5,,1520,KG,FALSE,13736439,3,20,2021
1600074856,70001620,BL CC 8004/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,400,BL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,20.57,10.285,H,19.446,1,AS_AGL_8004_3,"AS_AGL_8004 BD 0,5/1 + PM-3",,11560,KG,FALSE,13736439,1,20,2021
1600074670,70005774,"PL CC 8403/000 915X610X11,7 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000279,10,1050,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM 11,7 mm",ZLIB,CNMLAMPL,369,369,H,2.846,1,70012040,BL CC 8403/ORT 915X610X200 NE,,50.502,BL,FALSE,13710210,1,20,2021
1600074893,70005968,"PL CC 8872/000 940X640X77,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820005227,200,90,PL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,SERRAR EM BRANCOS,ZLIB,CNMSERPL,55,55,H,1.636,1,70005853,BL CC 8872/ORT 940X640X250 NE,,30.901,BL,FALSE,13740648,1,19,2021
1600075039,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,10,36,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,1.838,1,90301113,"ME CARTÃO CANELADO C/1,40MT DE LARGO",,27.72,KG,FALSE,13838410,1,20,2021
1600075039,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,10,36,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,1.838,1,90301126,ME DISCO CARTÃO 430MM,,72,UN,FALSE,13838410,2,20,2021
1600075039,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,10,36,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,1.838,1,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",,36,ROL,FALSE,13838410,3,20,2021
1600075039,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,10,36,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,1.838,1,90300508,ME PALETE HT 1000X1000X131,,9,PAL,FALSE,13838410,4,20,2021
1600075041,70008736,"RL CC 8245/000 1245X3,0-53M NE",LIB,,3801,ZNVS,CNM VSM,3823000435,40,17,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,17.038,8.519,H,0.998,1,70002823,CL CC 8245 1270X1100 NE,,3.314,CLD,FALSE,13838419,1,20,2021
1600075041,70008736,"RL CC 8245/000 1245X3,0-53M NE",LIB,,3801,ZNVS,CNM VSM,3823000435,40,17,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,17.038,8.519,H,0.998,1,90301441,"ME TUBO CARTÃO 1245X76,6X4",,17,UN,FALSE,13838419,2,20,2021
1600074678,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,70,50,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,19.585,9.793,H,2.553,1,90301440,"ME TUBO CARTÃO 1230X76,6X4",,50,UN,FALSE,13711111,2,19,2021
1600074678,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,70,50,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,19.585,9.793,H,2.553,1,70002823,CL CC 8245 1270X1100 NE,,10.83,CLD,FALSE,13711111,1,19,2021
1600074671,70010788,"PL CC 8445/S21  940X640X25,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820009021,30,1008,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM 25,8 mm  + LIXAR",ZLIB,CNMLAMLX,190,95,H,5.305,1,70003386,BL CC 8445/000 940X640X250 NE,,113.914,BL,FALSE,13710381,1,20,2021
1600074672,70005937,"PL CC 8445/S21 940X640X15,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820009021,40,1120,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM 15,8 mm  + LIXAR",ZLIB,CNMLAMLX,350,175,H,3.2,1,70003386,BL CC 8445/000 940X640X250 NE,,75.94,BL,FALSE,13710382,1,20,2021
1600074677,70008453,"RL CI 5080/000 1067X2,4- 26M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,50,48,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,LAMINAGEM (VSM),ZLIB,CNMLAMRL,30,15,H,1.6,1,90301439,"ME TUBO CARTÃO 1070X76,6X4",,48,UN,FALSE,13711092,2,19,2021
1600074677,70008453,"RL CI 5080/000 1067X2,4- 26M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,50,48,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,LAMINAGEM (VSM),ZLIB,CNMLAMRL,30,15,H,1.6,1,70003006,CL CI 5080 1117X990 NE,,4.5,CLD,FALSE,13711092,1,19,2021
1600074676,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,2.553,1,90301113,"ME CARTÃO CANELADO C/1,40MT DE LARGO",,38.5,KG,FALSE,13711091,1,19,2021
1600074676,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,2.553,1,90301126,ME DISCO CARTÃO 430MM,,100,UN,FALSE,13711091,2,19,2021
1600074676,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,2.553,1,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",,50,ROL,FALSE,13711091,3,19,2021
1600074676,70002186,"RL CC 8245/000 1232X6,0-30,5M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000424,70,50,ROL,TRUE,5/14/2021,5/14/2021,5/15/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,19.585,19.585,H,2.553,1,90300508,ME PALETE HT 1000X1000X131,,13,PAL,FALSE,13711091,4,19,2021
1600075087,70002167,"PL CC 8235/E01 1200X900X6,0 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010248,20,19,PL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,LAMINAR + CORTAR + EMBALAR,ZLIB,CNMLAMRL,150,150,H,0.127,1,70006357,"PL CC 8235/E01 1200X900X6,0 NE",,19,PL,FALSE,13858704,4,20,2021
1600075087,70002167,"PL CC 8235/E01 1200X900X6,0 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010248,20,19,PL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,LAMINAR + CORTAR + EMBALAR,ZLIB,CNMLAMRL,150,150,H,0.127,1,90300791,ME CX (E) 1215X910X105 64379,,2,CX,FALSE,13858704,5,20,2021
1600075087,70002167,"PL CC 8235/E01 1200X900X6,0 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3820010248,20,19,PL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,LAMINAR + CORTAR + EMBALAR,ZLIB,CNMLAMRL,150,150,H,0.127,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,13858704,6,20,2021
1600074667,70005774,"PL CC 8403/000 915X610X11,7 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000294,20,1500,PL,TRUE,5/14/2021,5/21/2021,5/22/2021,1,10,"LAMINAR EM 11,7 mm",ZLIB,CNMLAMPL,369,369,H,4.065,1,70012040,BL CC 8403/ORT 915X610X200 NE,,72.145,BL,FALSE,13709884,1,20,2021
1600075036,70001615,"RL CC 8245/000 1250X5,2-27,4M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000481,50,70,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,25.154,25.154,H,2.783,1,90301113,"ME CARTÃO CANELADO C/1,40MT DE LARGO",,72.38,KG,FALSE,13838201,1,20,2021
1600075036,70001615,"RL CC 8245/000 1250X5,2-27,4M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000481,50,70,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,25.154,25.154,H,2.783,1,90300519,ME PALETE HT 1280X950X131,,14,PAL,FALSE,13838201,4,20,2021
1600075036,70001615,"RL CC 8245/000 1250X5,2-27,4M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000481,50,70,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,25.154,25.154,H,2.783,1,70008733,"RL CC 8245/000 1250X5,2-27,4M NE",,70,ROL,FALSE,13838201,3,20,2021
1600075036,70001615,"RL CC 8245/000 1250X5,2-27,4M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000481,50,70,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,25.154,25.154,H,2.783,1,90301126,ME DISCO CARTÃO 430MM,,140,UN,FALSE,13838201,2,20,2021
1600075037,70001556,"RL CC 8245/000 1245X3,0-53M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,40,17,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,17.038,17.038,H,0.998,1,90301113,"ME CARTÃO CANELADO C/1,40MT DE LARGO",,12.35,KG,FALSE,13838297,1,20,2021
1600075037,70001556,"RL CC 8245/000 1245X3,0-53M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,40,17,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,17.038,17.038,H,0.998,1,70008736,"RL CC 8245/000 1245X3,0-53M NE",,17,ROL,FALSE,13838297,3,20,2021
1600075037,70001556,"RL CC 8245/000 1245X3,0-53M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,40,17,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,17.038,17.038,H,0.998,1,90301126,ME DISCO CARTÃO 430MM,,34,UN,FALSE,13838297,2,20,2021
1600075037,70001556,"RL CC 8245/000 1245X3,0-53M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,40,17,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,17.038,17.038,H,0.998,1,90300519,ME PALETE HT 1280X950X131,,4,PAL,FALSE,13838297,4,20,2021
1600075038,70001980,"RL CC 8245/000 1232X3,0-61M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,20,10,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,14.689,14.689,H,0.681,1,70006806,"RL CC 8245/000 1232X3,0-61M NE",,10,ROL,FALSE,13838372,3,20,2021
1600075038,70001980,"RL CC 8245/000 1232X3,0-61M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,20,10,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,14.689,14.689,H,0.681,1,90300508,ME PALETE HT 1000X1000X131,,3,PAL,FALSE,13838372,4,20,2021
1600075038,70001980,"RL CC 8245/000 1232X3,0-61M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,20,10,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,14.689,14.689,H,0.681,1,90301113,"ME CARTÃO CANELADO C/1,40MT DE LARGO",,7.7,KG,FALSE,13838372,1,20,2021
1600075038,70001980,"RL CC 8245/000 1232X3,0-61M 01",LIB,,3801,ZNER,CNM Embalagem Rolos,3823000435,20,10,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,EMBALAR EM BRANCOS,ZLIB,CNMEMBRL,14.689,14.689,H,0.681,1,90301126,ME DISCO CARTÃO 430MM,,20,UN,FALSE,13838372,2,20,2021
1600075040,70008733,"RL CC 8245/000 1250X5,2-27,4M NE",LIB,,3801,ZNVS,CNM VSM,3823000481,50,70,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,25.154,12.577,H,2.783,1,70002823,CL CC 8245 1270X1100 NE,,12.13,CLD,FALSE,13838417,1,20,2021
1600075040,70008733,"RL CC 8245/000 1250X5,2-27,4M NE",LIB,,3801,ZNVS,CNM VSM,3823000481,50,70,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,25.154,12.577,H,2.783,1,90301441,"ME TUBO CARTÃO 1245X76,6X4",,70,UN,FALSE,13838417,2,20,2021
1600075042,70006806,"RL CC 8245/000 1232X3,0-61M NE",LIB,,3801,ZNVS,CNM VSM,3823000435,20,10,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,14.689,7.345,H,0.681,1,70002823,CL CC 8245 1270X1100 NE,,2.166,CLD,FALSE,13838422,1,20,2021
1600075042,70006806,"RL CC 8245/000 1232X3,0-61M NE",LIB,,3801,ZNVS,CNM VSM,3823000435,20,10,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,14.689,7.345,H,0.681,1,90301440,"ME TUBO CARTÃO 1230X76,6X4",,10,UN,FALSE,13838422,2,20,2021
1600075044,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",LIB,,3801,ZNVS,CNM VSM,3823000435,10,36,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,19.585,9.793,H,1.838,1,70002823,CL CC 8245 1270X1100 NE,,7.798,CLD,FALSE,13838423,1,20,2021
1600075044,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",LIB,,3801,ZNVS,CNM VSM,3823000435,10,36,ROL,TRUE,5/17/2021,5/21/2021,5/22/2021,1,10,Laminagem (VSM),ZLIB,CNMLAMRL,19.585,9.793,H,1.838,1,90301440,"ME TUBO CARTÃO 1230X76,6X4",,36,UN,FALSE,13838423,2,20,2021
1600068028,70014930,"RL CI 5156/000 1000X1,7 NE",LIB,,3801,ZRRL,CRM Rolos,3823000254,30,3053.38,M,TRUE,4/23/2021,4/30/2021,5/1/2021,1,10,LAMINAGEM,ZLIB,CNMLAMRL,277.3,277.3,H,11.011,1,70011908,CL CI 5156 1016X950 NE,,8.649,CLD,FALSE,12487720,2,17,2021
1600068024,70014930,"RL CI 5156/000 1000X1,7 NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3823000424,110,4017.6,M,TRUE,5/6/2021,5/20/2021,5/21/2021,1,10,LAMINAGEM ROLOS,ZLIB,CNMLAMRL,277.3,277.3,H,14.488,1,70005148,"RL CI 5156/000 1067X1,7 NE",,4138.13,M,FALSE,12465516,1,20,2021
1600072111,70003995,"PL CI 5085/000 1030X530X3,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010063,10,2450,PL,TRUE,5/7/2021,5/13/2021,5/14/2021,1,10,Cortar Placas,ZLIB,CNMSHT01,250,250,H,9.8,1,70003995,"PL CI 5085/000 1030X530X3,0 NE",,2450,PL,FALSE,13327804,1,19,2021
